year,name,code,region,value,color,rank,valueUsd,valueTrillionUsd,source
1995,Poland,POL,Europe & Central Asia,0.004564,#F59E0B,37,4564210000,0.004564,World Bank WDI via World Federation of Exchanges
1995,"Venezuela, RB",VEN,Latin America & Caribbean,0.004285,#EF4444,38,4285060000,0.004285,World Bank WDI via World Federation of Exchanges
1995,Tunisia,TUN,"Middle East, North Africa, Afghanistan & Pakistan",0.004028,#F59E0B,39,4028260000,0.004028,World Bank WDI via World Federation of Exchanges
1995,Ecuador,ECU,Latin America & Caribbean,0.002566,#818CF8,40,2565600000,0.002566,World Bank WDI via World Federation of Exchanges
1996,United States,USA,North America,8.480497,#A78BFA,1,8480497000000,8.480497,World Bank WDI via World Federation of Exchanges
1996,Japan,JPN,East Asia & Pacific,3.019734,#FB7185,2,3019733730000,3.019734,World Bank WDI via World Federation of Exchanges
1996,United Kingdom,GBR,Europe & Central Asia,1.711228,#818CF8,3,1711228010000,1.711228,World Bank WDI via World Federation of Exchanges
1996,Canada,CAN,North America,0.879798,#38BDF8,4,879797610000,0.879798,World Bank WDI via World Federation of Exchanges
1996,Germany,DEU,Europe & Central Asia,0.664783,#F43F5E,5,664783310000,0.664783,World Bank WDI via World Federation of Exchanges
1996,France,FRA,Europe & Central Asia,0.585916,#FACC15,6,585916300000,0.585916,World Bank WDI via World Federation of Exchanges
1996,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.449219,#F43F5E,7,449218770000,0.449219,World Bank WDI via World Federation of Exchanges
1996,Switzerland,CHE,Europe & Central Asia,0.400285,#38BDF8,8,400284680000,0.400285,World Bank WDI via World Federation of Exchanges
1996,Netherlands,NLD,Europe & Central Asia,0.375358,#2DD4BF,9,375357820000,0.375358,World Bank WDI via World Federation of Exchanges
1996,Australia,AUS,East Asia & Pacific,0.312477,#EF4444,10,312477330000,0.312477,World Bank WDI via World Federation of Exchanges
1996,Malaysia,MYS,East Asia & Pacific,0.306164,#818CF8,11,306164190000,0.306164,World Bank WDI via World Federation of Exchanges
1996,Italy,ITA,Europe & Central Asia,0.256595,#2DD4BF,12,256595340000,0.256595,World Bank WDI via World Federation of Exchanges
1996,South Africa,ZAF,Sub-Saharan Africa,0.241571,#EF4444,13,241571140000,0.241571,World Bank WDI via World Federation of Exchanges
1996,Spain,ESP,Europe & Central Asia,0.241028,#22C55E,14,241028150000,0.241028,World Bank WDI via World Federation of Exchanges
1996,Sweden,SWE,Europe & Central Asia,0.240382,#F97316,15,240382280000,0.240382,World Bank WDI via World Federation of Exchanges
1996,Singapore,SGP,East Asia & Pacific,0.150044,#14B8A6,16,150043560000,0.150044,World Bank WDI via World Federation of Exchanges
1996,"Korea, Rep.",KOR,East Asia & Pacific,0.139122,#94A3B8,17,139121660000,0.139122,World Bank WDI via World Federation of Exchanges
1996,Belgium,BEL,Europe & Central Asia,0.118802,#84CC16,18,118801970000,0.118802,World Bank WDI via World Federation of Exchanges
1996,Mexico,MEX,Latin America & Caribbean,0.106770,#38BDF8,19,106770460000,0.106770,World Bank WDI via World Federation of Exchanges
1996,Thailand,THA,East Asia & Pacific,0.096697,#F59E0B,20,96697310000,0.096697,World Bank WDI via World Federation of Exchanges
1996,Indonesia,IDN,East Asia & Pacific,0.090997,#A78BFA,21,90997080000,0.090997,World Bank WDI via World Federation of Exchanges
1996,Philippines,PHL,East Asia & Pacific,0.080649,#F43F5E,22,80648630000,0.080649,World Bank WDI via World Federation of Exchanges
1996,Denmark,DNK,Europe & Central Asia,0.071079,#F97316,23,71079200000,0.071079,World Bank WDI via World Federation of Exchanges
1996,Chile,CHL,Latin America & Caribbean,0.065971,#818CF8,24,65971300000,0.065971,World Bank WDI via World Federation of Exchanges
1996,Norway,NOR,Europe & Central Asia,0.056878,#F97316,25,56877690000,0.056878,World Bank WDI via World Federation of Exchanges
1996,Argentina,ARG,Latin America & Caribbean,0.044692,#2DD4BF,26,44692350000,0.044692,World Bank WDI via World Federation of Exchanges
1996,Finland,FIN,Europe & Central Asia,0.041556,#E879F9,27,41555780000,0.041556,World Bank WDI via World Federation of Exchanges
1996,New Zealand,NZL,East Asia & Pacific,0.038291,#38BDF8,28,38290580000,0.038291,World Bank WDI via World Federation of Exchanges
1996,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.035770,#FB7185,29,35770280000,0.035770,World Bank WDI via World Federation of Exchanges
1996,Luxembourg,LUX,Europe & Central Asia,0.032412,#EF4444,30,32411670000,0.032412,World Bank WDI via World Federation of Exchanges
1996,Austria,AUT,Europe & Central Asia,0.031915,#38BDF8,31,31914600000,0.031915,World Bank WDI via World Federation of Exchanges
1996,Turkiye,TUR,Europe & Central Asia,0.030312,#F97316,32,30311800000,0.030312,World Bank WDI via World Federation of Exchanges
1996,Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",0.018933,#FB7185,33,18933330000,0.018933,World Bank WDI via World Federation of Exchanges
1996,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",0.017024,#FACC15,34,17024440000,0.017024,World Bank WDI via World Federation of Exchanges
1996,Czechia,CZE,Europe & Central Asia,0.014248,#94A3B8,35,14248100000,0.014248,World Bank WDI via World Federation of Exchanges
1996,Nigeria,NGA,Sub-Saharan Africa,0.012715,#FB7185,36,12714500000,0.012715,World Bank WDI via World Federation of Exchanges
1996,Pakistan,PAK,"Middle East, North Africa, Afghanistan & Pakistan",0.011660,#60A5FA,37,11660460000,0.011660,World Bank WDI via World Federation of Exchanges
1996,"Venezuela, RB",VEN,Latin America & Caribbean,0.010063,#EF4444,38,10063460000,0.010063,World Bank WDI via World Federation of Exchanges
1996,Poland,POL,Europe & Central Asia,0.008374,#F59E0B,39,8373690000,0.008374,World Bank WDI via World Federation of Exchanges
1996,Bangladesh,BGD,South Asia,0.007382,#EF4444,40,7381510000,0.007382,World Bank WDI via World Federation of Exchanges
1997,United States,USA,North America,10.770143,#A78BFA,1,10770143000000,10.770143,World Bank WDI via World Federation of Exchanges
1997,Japan,JPN,East Asia & Pacific,2.085370,#FB7185,2,2085370340000,2.085370,World Bank WDI via World Federation of Exchanges
1997,United Kingdom,GBR,Europe & Central Asia,2.068246,#818CF8,3,2068246130000,2.068246,World Bank WDI via World Federation of Exchanges
1997,Canada,CAN,North America,1.010507,#38BDF8,4,1010507310000,1.010507,World Bank WDI via World Federation of Exchanges
1997,Germany,DEU,Europe & Central Asia,0.825233,#F43F5E,5,825232750000,0.825233,World Bank WDI via World Federation of Exchanges
1997,France,FRA,Europe & Central Asia,0.674405,#FACC15,6,674404750000,0.674405,World Bank WDI via World Federation of Exchanges
1997,Switzerland,CHE,Europe & Central Asia,0.575339,#38BDF8,7,575339370000,0.575339,World Bank WDI via World Federation of Exchanges
1997,Netherlands,NLD,Europe & Central Asia,0.468631,#2DD4BF,8,468630690000,0.468631,World Bank WDI via World Federation of Exchanges
1997,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.413323,#F43F5E,9,413322580000,0.413323,World Bank WDI via World Federation of Exchanges
1997,Italy,ITA,Europe & Central Asia,0.344665,#2DD4BF,10,344664970000,0.344665,World Bank WDI via World Federation of Exchanges
1997,Australia,AUS,East Asia & Pacific,0.295766,#EF4444,11,295765570000,0.295766,World Bank WDI via World Federation of Exchanges
1997,Spain,ESP,Europe & Central Asia,0.290383,#22C55E,12,290382930000,0.290383,World Bank WDI via World Federation of Exchanges
1997,Sweden,SWE,Europe & Central Asia,0.264710,#F97316,13,264710130000,0.264710,World Bank WDI via World Federation of Exchanges
1997,South Africa,ZAF,Sub-Saharan Africa,0.230040,#EF4444,14,230039860000,0.230040,World Bank WDI via World Federation of Exchanges
1997,Mexico,MEX,Latin America & Caribbean,0.156595,#38BDF8,15,156595010000,0.156595,World Bank WDI via World Federation of Exchanges
1997,Belgium,BEL,Europe & Central Asia,0.136934,#84CC16,16,136934280000,0.136934,World Bank WDI via World Federation of Exchanges
1997,Singapore,SGP,East Asia & Pacific,0.104438,#14B8A6,17,104437980000,0.104438,World Bank WDI via World Federation of Exchanges
1997,Denmark,DNK,Europe & Central Asia,0.093773,#F97316,18,93772820000,0.093773,World Bank WDI via World Federation of Exchanges
1997,Malaysia,MYS,East Asia & Pacific,0.093230,#818CF8,19,93230310000,0.093230,World Bank WDI via World Federation of Exchanges
1997,Chile,CHL,Latin America & Caribbean,0.072046,#818CF8,20,72046180000,0.072046,World Bank WDI via World Federation of Exchanges
1997,Norway,NOR,Europe & Central Asia,0.066509,#F97316,21,66509410000,0.066509,World Bank WDI via World Federation of Exchanges
1997,Turkiye,TUR,Europe & Central Asia,0.061095,#F97316,22,61095030000,0.061095,World Bank WDI via World Federation of Exchanges
1997,Argentina,ARG,Latin America & Caribbean,0.059252,#2DD4BF,23,59251850000,0.059252,World Bank WDI via World Federation of Exchanges
1997,Finland,FIN,Europe & Central Asia,0.050654,#E879F9,24,50653590000,0.050654,World Bank WDI via World Federation of Exchanges
1997,Ireland,IRL,Europe & Central Asia,0.048903,#A78BFA,25,48902510000,0.048903,World Bank WDI via World Federation of Exchanges
1997,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.046328,#FB7185,26,46328090000,0.046328,World Bank WDI via World Federation of Exchanges
1997,"Korea, Rep.",KOR,East Asia & Pacific,0.041881,#94A3B8,27,41881360000,0.041881,World Bank WDI via World Federation of Exchanges
1997,Portugal,PRT,Europe & Central Asia,0.038953,#22C55E,28,38953480000,0.038953,World Bank WDI via World Federation of Exchanges
1997,Austria,AUT,Europe & Central Asia,0.036820,#38BDF8,29,36820060000,0.036820,World Bank WDI via World Federation of Exchanges
1997,Luxembourg,LUX,Europe & Central Asia,0.033883,#EF4444,30,33883350000,0.033883,World Bank WDI via World Federation of Exchanges
1997,Philippines,PHL,East Asia & Pacific,0.031361,#F43F5E,31,31360600000,0.031361,World Bank WDI via World Federation of Exchanges
1997,New Zealand,NZL,East Asia & Pacific,0.030509,#38BDF8,32,30509230000,0.030509,World Bank WDI via World Federation of Exchanges
1997,Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",0.029656,#FB7185,33,29655850000,0.029656,World Bank WDI via World Federation of Exchanges
1997,Indonesia,IDN,East Asia & Pacific,0.029050,#A78BFA,34,29050020000,0.029050,World Bank WDI via World Federation of Exchanges
1997,Thailand,THA,East Asia & Pacific,0.022886,#F59E0B,35,22886210000,0.022886,World Bank WDI via World Federation of Exchanges
1997,Peru,PER,Latin America & Caribbean,0.015496,#F59E0B,36,15495960000,0.015496,World Bank WDI via World Federation of Exchanges
1997,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",0.015181,#FACC15,37,15181250000,0.015181,World Bank WDI via World Federation of Exchanges
1997,"Venezuela, RB",VEN,Latin America & Caribbean,0.014581,#EF4444,38,14580590000,0.014581,World Bank WDI via World Federation of Exchanges
1997,Nigeria,NGA,Sub-Saharan Africa,0.012559,#FB7185,39,12559050000,0.012559,World Bank WDI via World Federation of Exchanges
1997,Poland,POL,Europe & Central Asia,0.012135,#F59E0B,40,12134750000,0.012135,World Bank WDI via World Federation of Exchanges
1998,United States,USA,North America,12.922580,#A78BFA,1,12922580000000,12.922580,World Bank WDI via World Federation of Exchanges
1998,Japan,JPN,East Asia & Pacific,2.439549,#FB7185,2,2439548790000,2.439549,World Bank WDI via World Federation of Exchanges
1998,United Kingdom,GBR,Europe & Central Asia,2.297651,#818CF8,3,2297650970000,2.297651,World Bank WDI via World Federation of Exchanges
1998,Germany,DEU,Europe & Central Asia,1.094253,#F43F5E,4,1094252520000,1.094253,World Bank WDI via World Federation of Exchanges
1998,Canada,CAN,North America,1.081928,#38BDF8,5,1081927730000,1.081928,World Bank WDI via World Federation of Exchanges
1998,Switzerland,CHE,Europe & Central Asia,0.689199,#38BDF8,6,689199130000,0.689199,World Bank WDI via World Federation of Exchanges
1998,Netherlands,NLD,Europe & Central Asia,0.603182,#2DD4BF,7,603182200000,0.603182,World Bank WDI via World Federation of Exchanges
1998,Spain,ESP,Europe & Central Asia,0.402163,#22C55E,8,402162640000,0.402163,World Bank WDI via World Federation of Exchanges
1998,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.343567,#F43F5E,9,343566530000,0.343567,World Bank WDI via World Federation of Exchanges
1998,Australia,AUS,East Asia & Pacific,0.328928,#EF4444,10,328928480000,0.328928,World Bank WDI via World Federation of Exchanges
1998,Sweden,SWE,Europe & Central Asia,0.278707,#F97316,11,278707220000,0.278707,World Bank WDI via World Federation of Exchanges
1998,Belgium,BEL,Europe & Central Asia,0.244038,#84CC16,12,244037800000,0.244038,World Bank WDI via World Federation of Exchanges
1998,South Africa,ZAF,Sub-Saharan Africa,0.168536,#EF4444,13,168535560000,0.168536,World Bank WDI via World Federation of Exchanges
1998,France,FRA,Europe & Central Asia,0.151151,#FACC15,14,151150690000,0.151151,World Bank WDI via World Federation of Exchanges
1998,"Korea, Rep.",KOR,East Asia & Pacific,0.114593,#94A3B8,15,114593310000,0.114593,World Bank WDI via World Federation of Exchanges
1998,Denmark,DNK,Europe & Central Asia,0.098875,#F97316,16,98875480000,0.098875,World Bank WDI via World Federation of Exchanges
1998,Finland,FIN,Europe & Central Asia,0.096718,#E879F9,17,96718280000,0.096718,World Bank WDI via World Federation of Exchanges
1998,Malaysia,MYS,East Asia & Pacific,0.095561,#818CF8,18,95561430000,0.095561,World Bank WDI via World Federation of Exchanges
1998,Singapore,SGP,East Asia & Pacific,0.094987,#14B8A6,19,94986670000,0.094987,World Bank WDI via World Federation of Exchanges
1998,Mexico,MEX,Latin America & Caribbean,0.091746,#38BDF8,20,91745800000,0.091746,World Bank WDI via World Federation of Exchanges
1998,Ireland,IRL,Europe & Central Asia,0.069676,#A78BFA,21,69676460000,0.069676,World Bank WDI via World Federation of Exchanges
1998,Portugal,PRT,Europe & Central Asia,0.062954,#22C55E,22,62954000000,0.062954,World Bank WDI via World Federation of Exchanges
1998,Chile,CHL,Latin America & Caribbean,0.051866,#818CF8,23,51866170000,0.051866,World Bank WDI via World Federation of Exchanges
1998,Norway,NOR,Europe & Central Asia,0.046421,#F97316,24,46420920000,0.046421,World Bank WDI via World Federation of Exchanges
1998,Argentina,ARG,Latin America & Caribbean,0.045333,#2DD4BF,25,45332800000,0.045333,World Bank WDI via World Federation of Exchanges
1998,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.040883,#FB7185,26,40883390000,0.040883,World Bank WDI via World Federation of Exchanges
1998,Luxembourg,LUX,Europe & Central Asia,0.038182,#EF4444,27,38182000000,0.038182,World Bank WDI via World Federation of Exchanges
1998,Philippines,PHL,East Asia & Pacific,0.035297,#F43F5E,28,35297040000,0.035297,World Bank WDI via World Federation of Exchanges
1998,Thailand,THA,East Asia & Pacific,0.034252,#F59E0B,29,34252430000,0.034252,World Bank WDI via World Federation of Exchanges
1998,Turkiye,TUR,Europe & Central Asia,0.033646,#F97316,30,33645590000,0.033646,World Bank WDI via World Federation of Exchanges
1998,New Zealand,NZL,East Asia & Pacific,0.024784,#38BDF8,31,24783940000,0.024784,World Bank WDI via World Federation of Exchanges
1998,Kuwait,KWT,"Middle East, North Africa, Afghanistan & Pakistan",0.022765,#FB7185,32,22765250000,0.022765,World Bank WDI via World Federation of Exchanges
1998,Indonesia,IDN,East Asia & Pacific,0.022078,#A78BFA,33,22077860000,0.022078,World Bank WDI via World Federation of Exchanges
1998,Poland,POL,Europe & Central Asia,0.020461,#F59E0B,34,20460970000,0.020461,World Bank WDI via World Federation of Exchanges
1998,"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",0.014903,#FACC15,35,14903260000,0.014903,World Bank WDI via World Federation of Exchanges
1998,Czechia,CZE,Europe & Central Asia,0.010431,#94A3B8,36,10430790000,0.010431,World Bank WDI via World Federation of Exchanges
1998,Nigeria,NGA,Sub-Saharan Africa,0.010322,#FB7185,37,10321670000,0.010322,World Bank WDI via World Federation of Exchanges
1998,Peru,PER,Latin America & Caribbean,0.009869,#F59E0B,38,9868500000,0.009869,World Bank WDI via World Federation of Exchanges
1998,"Venezuela, RB",VEN,Latin America & Caribbean,0.007580,#EF4444,39,7580420000,0.007580,World Bank WDI via World Federation of Exchanges
1998,Bahrain,BHR,"Middle East, North Africa, Afghanistan & Pakistan",0.006769,#14B8A6,40,6769230000,0.006769,World Bank WDI via World Federation of Exchanges
1999,United States,USA,North America,14.777387,#A78BFA,1,14777387400000,14.777387,World Bank WDI via World Federation of Exchanges
1999,Japan,JPN,East Asia & Pacific,4.455348,#FB7185,2,4455348090000,4.455348,World Bank WDI via World Federation of Exchanges
1999,United Kingdom,GBR,Europe & Central Asia,2.954815,#818CF8,3,2954815470000,2.954815,World Bank WDI via World Federation of Exchanges
1999,France,FRA,Europe & Central Asia,1.502952,#FACC15,4,1502951790000,1.502952,World Bank WDI via World Federation of Exchanges
